FundID,rows,excluded_rows,swapped_rows,edited_rows,swap_switches,neg_dividend_rows,return_anomaly_rows,dividend_frequency_rows,repair_failed,failure_reason,swap_segments
943458,1229,0,0,5,8,0,3,0,True,return_anomaly_remaining,"[{'action': 'repeated_nonzero_bridge_unit_as_unit', 'start_day': Timestamp('2025-01-02 00:00:00'), 'end_day': Timestamp('2025-01-02 00:00:00'), 'rows': 1}, {'action': 'repeated_nonzero_bridge_accu_as_accu', 'start_day': Timestamp('2025-01-14 00:00:00'), 'end_day': Timestamp('2025-01-14 00:00:00'), 'rows': 1}, {'action': 'prev_div_accu_as_accu', 'start_day': Timestamp('2025-01-15 00:00:00'), 'end_day': Timestamp('2025-01-15 00:00:00'), 'rows': 1}, {'action': 'prev_div_unit_as_accu', 'start_day': Timestamp('2025-04-06 00:00:00'), 'end_day': Timestamp('2025-04-06 00:00:00'), 'rows': 1}, {'action': 'prev_div_unit_as_unit', 'start_day': Timestamp('2025-04-07 00:00:00'), 'end_day': Timestamp('2025-04-07 00:00:00'), 'rows': 1}]"
