FundID,rows,excluded_rows,swapped_rows,edited_rows,swap_switches,neg_dividend_rows,return_anomaly_rows,dividend_frequency_rows,repair_failed,failure_reason,swap_segments
393514,2580,2,0,2,0,0,0,0,False,,"[{'action': 'prev_div_accu_as_unit', 'start_day': Timestamp('2025-04-30 00:00:00'), 'end_day': Timestamp('2025-05-04 00:00:00'), 'rows': 2}]"
